code,raison_sociale,type_personne,statut,forme_juridique,pays,ville,assujetti_tva,domicilie_sms,capital_social,valeur_nominale,nombre_part,created_at
CL178989995235431,Map EXNEX TSEED_1755183704_7254,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:56.780938+00:00
CL178989995235432,Map EX TSEED_1755183704_7254,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:40:56.791938+00:00
CL178989995235433,AUTO TSEED_1755183704_7254,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:40:56.803450+00:00
CL178989995235434,CSVSEED_1755183704_6993 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 22:40:56.815167+00:00
CL178989995235435,CSVSEED_1755183704_6993 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 22:40:56.826167+00:00
CL178989995235436,CSVSEED_1755183704_6993 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 22:40:56.837172+00:00
CL178989995235437,CSVSEED_1755183704_6993 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 22:40:56.848172+00:00
CL178989995235438,CSVSEED_1755183704_6993 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 22:40:56.860533+00:00
CL178989995235439,CSVSEED_1755183704_6993 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 22:40:56.872533+00:00
CL178989995235440,CSVSEED_1755183704_6993 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 22:40:56.884542+00:00
CL178989995235441,CSVSEED_1755183704_6993 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 22:40:56.896051+00:00
CL178989995235442,batata,PM,EXERCANTE,,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 22:40:56.907881+00:00
CL178989995235443,PP Long TSEED_1755211283_2791,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 22:41:23.842134+00:00
CL178989995235444,PM Long TSEED_1755211283_2791,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:41:23.863210+00:00
CL178989995235445,AS Long TSEED_1755211283_2791,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 22:41:23.879213+00:00
CL178989995235446,Map NC TSEED_1755211283_2791,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:41:23.895214+00:00
CL178989995235447,Map EXNEX TSEED_1755211283_2791,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:41:23.912806+00:00
CL178989995235448,Map EX TSEED_1755211283_2791,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:41:23.929292+00:00
CL178989995235449,Bool Num TSEED_1755211283_2791,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 22:41:23.950051+00:00
CL178989995235450,AUTO TSEED_1755211283_2791,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 22:41:23.966864+00:00
CL178989995235451,CSVSEED_1755211284_7694 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 22:41:24.072978+00:00
CL178989995235452,CSVSEED_1755211284_7694 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 22:41:24.089984+00:00
CL178989995235453,CSVSEED_1755211284_7694 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 22:41:24.122717+00:00
CL178989995235454,CSVSEED_1755211284_7694 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 22:41:24.140722+00:00
CL178989995235455,Bad,PM,EXERCANTE,SUARL,TN,,0,0,0.000,0.000,0,2025-08-14 22:41:28.682812+00:00
CL178989995235456,BAD,PM,EXERCANTE,SUARL,TN,,0,0,0.000,0.000,0,2025-08-14 22:41:28.698130+00:00
CL178989995235457,Bad,PM,EXERCANTE,SUARL,TN,,0,0,0.000,0.000,0,2025-08-14 22:41:31.452616+00:00
CL178989995235458,BAD,PM,EXERCANTE,SUARL,TN,,0,0,0.000,0.000,0,2025-08-14 22:41:31.463256+00:00
CL178989995235459,lynnnn,PM,EXERCANTE,PP,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 22:48:56.546619+00:00
CL178989995235460,lynnnn,PM,EXERCANTE,PP,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 22:49:00.161925+00:00
CL178989995235461,lynnnn,PM,EXERCANTE,PP,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 22:51:44.301732+00:00
CL178989995235462,lynnnn,PM,EXERCANTE,PP,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 22:51:47.233960+00:00
CL178989995235463,uio,PP,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 22:53:16.924490+00:00
CL178989995235464,lynnnn,PM,EXERCANTE,PP,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 22:54:36.109269+00:00
CL178989995235465,oussema,PM,EXERCANTE,PP,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 22:55:02.076225+00:00
123456,oussema,PM,EXERCANTE,PP,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 22:55:27.041461+00:00
CL178989995235466,PP Long TSEED_1755212527_5392,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 23:02:07.685122+00:00
CL178989995235467,PM Long TSEED_1755212527_5392,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:02:07.704061+00:00
CL178989995235468,AS Long TSEED_1755212527_5392,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 23:02:07.718693+00:00
CL178989995235469,Map NC TSEED_1755212527_5392,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:02:07.735277+00:00
CL178989995235470,Map EXNEX TSEED_1755212527_5392,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:02:07.749862+00:00
CL178989995235471,Map EX TSEED_1755212527_5392,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:02:07.764180+00:00
CL178989995235472,Bool Num TSEED_1755212527_5392,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 23:02:07.784185+00:00
CL178989995235473,AUTO TSEED_1755212527_5392,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 23:02:07.799324+00:00
CL178989995235474,CSVSEED_1755212527_1399 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:02:07.889434+00:00
CL178989995235475,CSVSEED_1755212527_1399 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:02:07.905613+00:00
CL178989995235476,CSVSEED_1755212527_1399 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:02:07.927340+00:00
CL178989995235477,CSVSEED_1755212527_1399 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:02:07.938344+00:00
CL178989995235478,CSVSEED_1755212527_1399 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:02:07.953026+00:00
CL178989995235479,CSVSEED_1755212527_1399 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:02:07.963698+00:00
CL178989995235480,CSVSEED_1755212527_1399 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:02:07.979697+00:00
CL178989995235481,CSVSEED_1755212527_1399 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:02:07.991474+00:00
CL178989995235482,PP Long TSEED_1755212534_6400,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 23:02:15.060822+00:00
CL178989995235483,PM Long TSEED_1755212534_6400,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:02:15.079259+00:00
CL178989995235484,AS Long TSEED_1755212534_6400,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 23:02:15.092656+00:00
CL178989995235485,Map NC TSEED_1755212534_6400,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:02:15.109862+00:00
CL178989995235486,Map EXNEX TSEED_1755212534_6400,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:02:15.126801+00:00
CL178989995235487,Map EX TSEED_1755212534_6400,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:02:15.142109+00:00
CL178989995235488,Bool Num TSEED_1755212534_6400,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 23:02:15.164000+00:00
CL178989995235489,AUTO TSEED_1755212534_6400,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 23:02:15.180000+00:00
CL178989995235490,CSVSEED_1755212535_1833 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:02:15.271402+00:00
CL178989995235491,CSVSEED_1755212535_1833 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:02:15.286996+00:00
CL178989995235492,CSVSEED_1755212535_1833 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:02:15.307533+00:00
CL178989995235493,CSVSEED_1755212535_1833 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:02:15.319315+00:00
CL178989995235494,PP Long TSEED_1755213452_6768,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 23:17:32.452967+00:00
CL178989995235495,PM Long TSEED_1755213452_6768,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:17:32.467973+00:00
CL178989995235496,AS Long TSEED_1755213452_6768,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 23:17:32.483018+00:00
CL178989995235497,Map NC TSEED_1755213452_6768,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:17:32.498531+00:00
CL178989995235498,Map EXNEX TSEED_1755213452_6768,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:17:32.514110+00:00
CL178989995235499,Map EX TSEED_1755213452_6768,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:17:32.528877+00:00
CL178989995235500,Bool Num TSEED_1755213452_6768,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 23:17:32.548903+00:00
CL178989995235501,AUTO TSEED_1755213452_6768,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 23:17:32.564869+00:00
CL178989995235502,CSVSEED_1755213452_3145 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:17:32.655600+00:00
CL178989995235503,CSVSEED_1755213452_3145 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:17:32.670605+00:00
CL178989995235504,CSVSEED_1755213452_3145 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:17:32.694860+00:00
CL178989995235505,CSVSEED_1755213452_3145 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:17:32.706117+00:00
CL178989995235506,CSVSEED_1755213452_3145 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:17:32.722116+00:00
CL178989995235507,CSVSEED_1755213452_3145 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:17:32.733122+00:00
CL178989995235508,CSVSEED_1755213452_3145 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:17:32.747847+00:00
CL178989995235509,CSVSEED_1755213452_3145 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:17:32.760417+00:00
CL178989995235510,PP Long TSEED_1755213653_4971,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 23:20:53.532739+00:00
CL178989995235511,PM Long TSEED_1755213653_4971,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:20:53.548319+00:00
CL178989995235512,AS Long TSEED_1755213653_4971,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 23:20:53.563326+00:00
CL178989995235513,Map NC TSEED_1755213653_4971,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:20:53.578216+00:00
CL178989995235514,Map EXNEX TSEED_1755213653_4971,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:20:53.593762+00:00
CL178989995235515,Map EX TSEED_1755213653_4971,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:20:53.609662+00:00
CL178989995235516,Bool Num TSEED_1755213653_4971,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 23:20:53.630662+00:00
CL178989995235517,AUTO TSEED_1755213653_4971,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 23:20:53.646436+00:00
CL178989995235518,CSVSEED_1755213653_9684 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:20:53.761626+00:00
CL178989995235519,CSVSEED_1755213653_9684 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:20:53.779626+00:00
CL178989995235520,CSVSEED_1755213653_9684 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:20:53.805415+00:00
CL178989995235521,CSVSEED_1755213653_9684 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:20:53.817197+00:00
CL178989995235522,CSVSEED_1755213653_9684 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:20:53.833200+00:00
CL178989995235523,CSVSEED_1755213653_9684 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:20:53.845196+00:00
CL178989995235524,CSVSEED_1755213653_9684 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:20:53.863441+00:00
CL178989995235525,CSVSEED_1755213653_9684 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:20:53.875440+00:00
CL178989995235526,oussema,PM,EXERCANTE,PP,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 23:22:06.038726+00:00
CL178989995235527,noob,PM,EXERCANTE,PP,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 23:22:33.657717+00:00
CL178989995235528,noob,PM,EXERCANTE,PP,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 23:22:51.713472+00:00
CL178989995235529,noob,PM,EXERCANTE,PP,TN,Sousse,1,0,0.000,0.000,0,2025-08-14 23:23:05.886869+00:00
CL178989995235530,PP Long TSEED_1755213877_4554,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 23:24:37.159040+00:00
CL178989995235531,PM Long TSEED_1755213877_4554,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:24:37.177207+00:00
CL178989995235532,AS Long TSEED_1755213877_4554,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 23:24:37.192225+00:00
CL178989995235533,Map NC TSEED_1755213877_4554,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:24:37.208556+00:00
CL178989995235534,Map EXNEX TSEED_1755213877_4554,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:24:37.223185+00:00
CL178989995235535,Map EX TSEED_1755213877_4554,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:24:37.239187+00:00
CL178989995235536,Bool Num TSEED_1755213877_4554,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 23:24:37.258708+00:00
CL178989995235537,AUTO TSEED_1755213877_4554,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 23:24:37.277387+00:00
CL178989995235538,PP Long TSEED_1755213899_5085,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 23:24:59.883167+00:00
CL178989995235539,PM Long TSEED_1755213899_5085,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:24:59.900470+00:00
CL178989995235540,AS Long TSEED_1755213899_5085,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 23:24:59.914937+00:00
CL178989995235541,Map NC TSEED_1755213899_5085,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:24:59.930328+00:00
CL178989995235542,Map EXNEX TSEED_1755213899_5085,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:24:59.946353+00:00
CL178989995235543,Map EX TSEED_1755213899_5085,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:24:59.961138+00:00
CL178989995235544,Bool Num TSEED_1755213899_5085,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 23:24:59.979140+00:00
CL178989995235545,AUTO TSEED_1755213899_5085,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 23:24:59.996729+00:00
CL178989995235546,PP Long TSEED_1755214067_9249,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 23:27:47.165179+00:00
CL178989995235547,PM Long TSEED_1755214067_9249,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:27:47.185035+00:00
CL178989995235548,AS Long TSEED_1755214067_9249,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 23:27:47.200377+00:00
CL178989995235549,Map NC TSEED_1755214067_9249,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:27:47.216378+00:00
CL178989995235550,Map EXNEX TSEED_1755214067_9249,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:27:47.233385+00:00
CL178989995235551,Map EX TSEED_1755214067_9249,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:27:47.249267+00:00
CL178989995235552,Bool Num TSEED_1755214067_9249,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 23:27:47.269925+00:00
CL178989995235553,AUTO TSEED_1755214067_9249,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 23:27:47.287103+00:00
CL178989995235554,CSVSEED_1755214067_4735 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:47.379890+00:00
CL178989995235555,CSVSEED_1755214067_4735 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:47.394899+00:00
CL178989995235556,CSVSEED_1755214067_4735 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:47.419702+00:00
CL178989995235557,CSVSEED_1755214067_4735 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:47.430701+00:00
CL178989995235558,CSVSEED_1755214067_4735 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:47.447711+00:00
CL178989995235559,CSVSEED_1755214067_4735 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:47.458950+00:00
CL178989995235560,CSVSEED_1755214067_4735 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:47.472956+00:00
CL178989995235561,CSVSEED_1755214067_4735 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:47.486468+00:00
CL178989995235562,PP Long TSEED_1755214076_9663,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 23:27:56.626407+00:00
CL178989995235563,PM Long TSEED_1755214076_9663,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:27:56.645221+00:00
CL178989995235564,AS Long TSEED_1755214076_9663,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 23:27:56.661138+00:00
CL178989995235565,Map NC TSEED_1755214076_9663,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:27:56.675421+00:00
CL178989995235566,Map EXNEX TSEED_1755214076_9663,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:27:56.690889+00:00
CL178989995235567,Map EX TSEED_1755214076_9663,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:27:56.705947+00:00
CL178989995235568,Bool Num TSEED_1755214076_9663,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 23:27:56.724878+00:00
CL178989995235569,AUTO TSEED_1755214076_9663,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 23:27:56.739882+00:00
CL178989995235570,CSVSEED_1755214076_8489 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:56.846727+00:00
CL178989995235571,CSVSEED_1755214076_8489 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:56.864636+00:00
CL178989995235572,CSVSEED_1755214076_8489 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:56.886640+00:00
CL178989995235573,CSVSEED_1755214076_8489 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:56.896640+00:00
CL178989995235574,CSVSEED_1755214076_8489 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:56.912193+00:00
CL178989995235575,CSVSEED_1755214076_8489 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:56.923198+00:00
CL178989995235576,CSVSEED_1755214076_8489 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:56.938203+00:00
CL178989995235577,CSVSEED_1755214076_8489 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:27:56.948710+00:00
CL178989995235578,PP Long TSEED_1755214081_8466,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:01.608091+00:00
CL178989995235579,PM Long TSEED_1755214081_8466,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:01.627260+00:00
CL178989995235580,AS Long TSEED_1755214081_8466,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:01.643270+00:00
CL178989995235581,Map NC TSEED_1755214081_8466,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:01.659782+00:00
CL178989995235582,Map EXNEX TSEED_1755214081_8466,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:01.674528+00:00
CL178989995235583,Map EX TSEED_1755214081_8466,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:01.692535+00:00
CL178989995235584,Bool Num TSEED_1755214081_8466,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 23:28:01.718890+00:00
CL178989995235585,AUTO TSEED_1755214081_8466,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 23:28:01.735048+00:00
CL178989995235586,CSVSEED_1755214081_6319 A,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:28:01.840348+00:00
CL178989995235587,CSVSEED_1755214081_6319 B,PM,EXERCANTE,SUARL,TN,Testville,1,0,0.000,0.000,0,2025-08-14 23:28:01.859862+00:00
CL178989995235588,PP Long TSEED_1755214102_6241,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:23.703417+00:00
CL178989995235589,PM Long TSEED_1755214102_6241,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:23.733211+00:00
CL178989995235590,AS Long TSEED_1755214102_6241,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:23.761753+00:00
CL178989995235591,Map NC TSEED_1755214102_6241,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:23.789050+00:00
CL178989995235592,Map EXNEX TSEED_1755214102_6241,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:23.816666+00:00
CL178989995235593,Map EX TSEED_1755214102_6241,PM,EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:23.851725+00:00
CL178989995235594,Bool Num TSEED_1755214102_6241,PM,EXERCANTE,SUARL,FR,,0,1,1000.500,10.000,3,2025-08-14 23:28:23.890238+00:00
CL178989995235595,AUTO TSEED_1755214102_6241,PM,EXERCANTE,SUARL,TN,Tunis,1,0,0.000,0.000,0,2025-08-14 23:28:23.918559+00:00
CL178989995235596,PP Long TSEED_1755214114_4308,PP,NOUVELLE CREATION,PP,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:35.147005+00:00
CL178989995235597,PM Long TSEED_1755214114_4308,PM,EXISTANTE NON EXERCANTE,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:35.174264+00:00
CL178989995235598,AS Long TSEED_1755214114_4308,AS,EXERCANTE,ASSOCIATION,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:35.194878+00:00
CL178989995235599,Map NC TSEED_1755214114_4308,PM,NOUVELLE CREATION,SUARL,TN,,1,0,0.000,0.000,0,2025-08-14 23:28:35.217000+00:00
